parser,id,text,category,gold_intent,gold_target_lane,pred_intent,pred_target_lane,pred_source,fallback,intent_correct,target_correct,exact_match,lane_targeting_applicable,lane_targeting_correct,fp_oos_applicable,fp_oos,latency_ms_mean,latency_ms_min,latency_ms_max
rule,u146,remain where you are,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.02278300053148996,0.02278300053148996,0.02278300053148996
rule,u147,no lane change,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.015809999240445904,0.015809999240445904,0.015809999240445904
rule,u148,keep going in the same lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.02568800118751824,0.02568800118751824,0.02568800118751824
rule,u149,do not move to another lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.016321000657626428,0.016321000657626428,0.016321000657626428
rule,u150,maintain this lane,out_of_scope_or_negative,KEEP_CURRENT_LANE,,KEEP_CURRENT_LANE,,rule,False,True,True,True,False,False,True,False,0.022172000171849504,0.022172000171849504,0.022172000171849504
llm,u001,change to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1388.3972000003268,1388.3972000003268,1388.3972000003268
llm,u002,change to lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1434.9789729985787,1434.9789729985787,1434.9789729985787
llm,u003,switch to lane one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1464.3735869994998,1464.3735869994998,1464.3735869994998
llm,u004,switch to lane two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1453.6291860003985,1453.6291860003985,1453.6291860003985
llm,u005,move into lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1437.0480559991847,1437.0480559991847,1437.0480559991847
llm,u006,move into lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1468.6577120010043,1468.6577120010043,1468.6577120010043
llm,u007,merge into lane one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1437.0439939993958,1437.0439939993958,1437.0439939993958
llm,u008,merge into lane two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1434.430342998894,1434.430342998894,1434.430342998894
llm,u009,go to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1502.6093239994225,1502.6093239994225,1502.6093239994225
llm,u010,go to lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1442.7841289998469,1442.7841289998469,1442.7841289998469
llm,u011,take lane number one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1408.91404300055,1408.91404300055,1408.91404300055
llm,u012,take lane number two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1439.7467099988717,1439.7467099988717,1439.7467099988717
llm,u013,enter lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1428.366489999462,1428.366489999462,1428.366489999462
llm,u014,enter lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1456.693357999029,1456.693357999029,1456.693357999029
llm,u015,shift to lane one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1441.1993619996792,1441.1993619996792,1441.1993619996792
llm,u016,shift to lane two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1421.4459849990817,1421.4459849990817,1421.4459849990817
llm,u017,transfer to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1491.8583890012087,1491.8583890012087,1491.8583890012087
llm,u018,transfer to lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1476.2489559998357,1476.2489559998357,1476.2489559998357
llm,u019,get into lane number one,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1469.5840869990207,1469.5840869990207,1469.5840869990207
llm,u020,get into lane number two,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1434.0968090000388,1434.0968090000388,1434.0968090000388
llm,u021,move over to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1519.4382030003908,1519.4382030003908,1519.4382030003908
llm,u022,move over to lane 2,direct_imperative,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1528.8237139993726,1528.8237139993726,1528.8237139993726
llm,u023,set lane one as the target,direct_imperative,CHANGE_LANE,lane1,FOLLOW_LANE,lane1,ollama:qwen3:4b,False,False,True,False,True,True,False,False,1413.1360289993609,1413.1360289993609,1413.1360289993609
llm,u024,set lane two as the target,direct_imperative,CHANGE_LANE,lane2,FOLLOW_LANE,lane2,ollama:qwen3:4b,False,False,True,False,True,True,False,False,1357.8068370006804,1357.8068370006804,1357.8068370006804
llm,u025,proceed to lane 1,direct_imperative,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1478.0179139997927,1478.0179139997927,1478.0179139997927
llm,u026,could you move to the left lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1545.853421999709,1545.853421999709,1545.853421999709
llm,u027,could you move to the right lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1947.586198000863,1947.586198000863,1947.586198000863
llm,u028,please head over to lane 1,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1451.8516569987696,1451.8516569987696,1451.8516569987696
llm,u029,please head over to lane 2,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1360.3771239995694,1360.3771239995694,1360.3771239995694
llm,u030,would you switch to the inner lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1394.3895030006388,1394.3895030006388,1394.3895030006388
llm,u031,would you switch to the outer lane,polite_indirect,CHANGE_LANE,lane2,QUERY_STATE,,ollama:qwen3:4b,False,False,False,False,True,False,False,False,1382.85158600047,1382.85158600047,1382.85158600047
llm,u032,can you take lane one please,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1325.864887001444,1325.864887001444,1325.864887001444
llm,u033,can you take lane two please,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1314.4300660005683,1314.4300660005683,1314.4300660005683
llm,u034,i'd like you to merge into the left lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1409.5347479997145,1409.5347479997145,1409.5347479997145
llm,u035,i'd like you to merge into the right lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1423.3842450012162,1423.3842450012162,1423.3842450012162
llm,u036,"when convenient, move to lane 1",polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1357.2931899998366,1357.2931899998366,1357.2931899998366
llm,u037,"when convenient, move to lane 2",polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1376.6473989999213,1376.6473989999213,1376.6473989999213
llm,u038,please slide over to the inner lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1557.5376209999376,1557.5376209999376,1557.5376209999376
llm,u039,please slide over to the outer lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1862.509313999908,1862.509313999908,1862.509313999908
llm,u040,could we go to lane number one,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1426.1647690000245,1426.1647690000245,1426.1647690000245
llm,u041,could we go to lane number two,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1424.9723720004113,1424.9723720004113,1424.9723720004113
llm,u042,would it be possible to take the left side,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1510.9058670004742,1510.9058670004742,1510.9058670004742
llm,u043,would it be possible to take the right side,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1696.0697819995403,1696.0697819995403,1696.0697819995403
llm,u044,please make your way to the first lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1406.87313700073,1406.87313700073,1406.87313700073
llm,u045,please make your way to the second lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1404.9489789995278,1404.9489789995278,1404.9489789995278
llm,u046,can you bring us into lane one,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1404.134984999473,1404.134984999473,1404.134984999473
llm,u047,can you bring us into lane two,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1354.4916020000528,1354.4916020000528,1354.4916020000528
llm,u048,please settle into the inner lane,polite_indirect,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1422.6628370015533,1422.6628370015533,1422.6628370015533
llm,u049,please settle into the outer lane,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1436.2256929998694,1436.2256929998694,1436.2256929998694
llm,u050,could you line up with lane 2,polite_indirect,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1481.0936390003917,1481.0936390003917,1481.0936390003917
llm,u051,take the inner lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1519.585760001064,1519.585760001064,1519.585760001064
llm,u052,take the outer lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1524.7860689996742,1524.7860689996742,1524.7860689996742
llm,u053,merge to the left,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1541.2411719989905,1541.2411719989905,1541.2411719989905
llm,u054,merge to the right,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1948.5337139994954,1948.5337139994954,1948.5337139994954
llm,u055,move to the left side,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1539.2879289993289,1539.2879289993289,1539.2879289993289
llm,u056,move to the right side,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1648.1793240000115,1648.1793240000115,1648.1793240000115
llm,u057,shift into the first lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1577.3620829986612,1577.3620829986612,1577.3620829986612
llm,u058,shift into the second lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1574.358886000482,1574.358886000482,1574.358886000482
llm,u059,go to the inner one,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1541.2028240007203,1541.2028240007203,1541.2028240007203
llm,u060,go to the outer one,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1535.783718998573,1535.783718998573,1535.783718998573
llm,u061,enter the left lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1529.2216549987643,1529.2216549987643,1529.2216549987643
llm,u062,enter the right lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1536.3138259999687,1536.3138259999687,1536.3138259999687
llm,u063,use the first lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1499.2406310011575,1499.2406310011575,1499.2406310011575
llm,u064,use the second lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1437.2324630003277,1437.2324630003277,1437.2324630003277
llm,u065,slide left,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1615.3691340005025,1615.3691340005025,1615.3691340005025
llm,u066,slide right,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1620.542923001267,1620.542923001267,1620.542923001267
llm,u067,head into the inner lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1540.5312109996885,1540.5312109996885,1540.5312109996885
llm,u068,head into the outer lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1542.9084810002678,1542.9084810002678,1542.9084810002678
llm,u069,choose the left side,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1522.8722659994673,1522.8722659994673,1522.8722659994673
llm,u070,choose the right side,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1752.652893001141,1752.652893001141,1752.652893001141
llm,u071,align with the first lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1634.069357000044,1634.069357000044,1634.069357000044
llm,u072,align with the second lane,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1456.9803929989575,1456.9803929989575,1456.9803929989575
llm,u073,move toward the inner side,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1556.9911269994918,1556.9911269994918,1556.9911269994918
llm,u074,move toward the outer side,spatial_referential,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1693.7786260004941,1693.7786260004941,1693.7786260004941
llm,u075,get over to the left lane,spatial_referential,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1554.7010300015245,1554.7010300015245,1554.7010300015245
llm,u076,change lanes,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1623.5100600006263,1623.5100600006263,1623.5100600006263
llm,u077,switch lanes,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1454.5447540003806,1454.5447540003806,1454.5447540003806
llm,u078,switch over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1416.363240999999,1416.363240999999,1416.363240999999
llm,u079,move over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1489.982829998553,1489.982829998553,1489.982829998553
llm,u080,slide over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1495.4273309995187,1495.4273309995187,1495.4273309995187
llm,u081,merge over,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1414.779405000445,1414.779405000445,1414.779405000445
llm,u082,go to the other lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1660.6409920004808,1660.6409920004808,1660.6409920004808
llm,u083,take the other lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1650.3747570004634,1650.3747570004634,1650.3747570004634
llm,u084,get into the other lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1631.2126120010362,1631.2126120010362,1631.2126120010362
llm,u085,shift to the other side,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1690.2112119987578,1690.2112119987578,1690.2112119987578
llm,u086,move to the other one,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1495.4706320004334,1495.4706320004334,1495.4706320004334
llm,u087,go to the other one,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1491.0985249989608,1491.0985249989608,1491.0985249989608
llm,u088,leave this lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1464.1312599997036,1464.1312599997036,1464.1312599997036
llm,u089,get out of this lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1757.9333940011566,1757.9333940011566,1757.9333940011566
llm,u090,change over to a different lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1511.1669329999131,1511.1669329999131,1511.1669329999131
llm,u091,move into a different lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1532.5233359999402,1532.5233359999402,1532.5233359999402
llm,u092,switch to a different lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1461.4259089994448,1461.4259089994448,1461.4259089994448
llm,u093,take another lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1467.734339999879,1467.734339999879,1467.734339999879
llm,u094,shift lanes now,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1442.6652990005095,1442.6652990005095,1442.6652990005095
llm,u095,make a lane change,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1458.9629139991303,1458.9629139991303,1458.9629139991303
llm,u096,adjust to another lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1506.6765119991032,1506.6765119991032,1506.6765119991032
llm,u097,reposition to another lane,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1502.4190309995902,1502.4190309995902,1502.4190309995902
llm,u098,move over a bit,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1544.0384169996832,1544.0384169996832,1544.0384169996832
llm,u099,pick a lane,ambiguous_or_underspecified,CHANGE_LANE,,UNKNOWN,,ollama:qwen3:4b,False,False,True,False,False,False,False,False,1576.9163539989677,1576.9163539989677,1576.9163539989677
llm,u100,get over there,ambiguous_or_underspecified,CHANGE_LANE,,CHANGE_LANE,,ollama:qwen3:4b,False,True,True,True,False,False,False,False,1446.955652001634,1446.955652001634,1446.955652001634
llm,u101,chnge to lane1,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1466.796233000423,1466.796233000423,1466.796233000423
llm,u102,swich to lane2,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1447.790445999999,1447.790445999999,1447.790445999999
llm,u103,lane1 plz,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1333.9992850014823,1333.9992850014823,1333.9992850014823
llm,u104,lane2 plz,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1338.851677999628,1338.851677999628,1338.851677999628
llm,u105,go lft lane,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1550.3643250012829,1550.3643250012829,1550.3643250012829
llm,u106,go rght lane,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1541.535255000781,1541.535255000781,1541.535255000781
llm,u107,move 2 lane one,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1534.2084799995064,1534.2084799995064,1534.2084799995064
llm,u108,move 2 lane two,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1485.8323019998352,1485.8323019998352,1485.8323019998352
llm,u109,pls go to left lane,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1542.708140999821,1542.708140999821,1542.708140999821
llm,u110,pls go to right lane,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1540.8017159988958,1540.8017159988958,1540.8017159988958
llm,u111,take inner ln,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1525.1760189985362,1525.1760189985362,1525.1760189985362
llm,u112,take outer ln,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1901.2972010004887,1901.2972010004887,1901.2972010004887
llm,u113,chnge lanes to lane 1,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1377.1297330004018,1377.1297330004018,1377.1297330004018
llm,u114,chnge lanes to lane 2,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1427.5540170001477,1427.5540170001477,1427.5540170001477
llm,u115,swtich to first lane,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1572.1539280002617,1572.1539280002617,1572.1539280002617
llm,u116,swtich to second lane,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1588.6629100004939,1588.6629100004939,1588.6629100004939
llm,u117,go left pls,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,,ollama:qwen3:4b,False,True,False,False,True,False,False,False,1617.1711969982425,1617.1711969982425,1617.1711969982425
llm,u118,go right pls,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1488.6871019989485,1488.6871019989485,1488.6871019989485
llm,u119,get in lane one pls,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1465.60313900045,1465.60313900045,1465.60313900045
llm,u120,get in lane two pls,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1352.3429480010236,1352.3429480010236,1352.3429480010236
llm,u121,lane one now pls,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1518.7296040003275,1518.7296040003275,1518.7296040003275
llm,u122,lane two now pls,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1343.9957329992467,1343.9957329992467,1343.9957329992467
llm,u123,movee to lane 1,typos_and_casual,CHANGE_LANE,lane1,CHANGE_LANE,lane1,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1456.551364999541,1456.551364999541,1456.551364999541
llm,u124,movee to lane 2,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1456.0341740016156,1456.0341740016156,1456.0341740016156
llm,u125,go right lane lol,typos_and_casual,CHANGE_LANE,lane2,CHANGE_LANE,lane2,ollama:qwen3:4b,False,True,True,True,True,True,False,False,1529.0523759995267,1529.0523759995267,1529.0523759995267
llm,u126,turn on the headlights,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:4b,False,True,True,True,False,False,True,False,1240.7703990011214,1240.7703990011214,1240.7703990011214
llm,u127,turn off the headlights,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:4b,False,True,True,True,False,False,True,False,1230.242866999106,1230.242866999106,1230.242866999106
llm,u128,open the window,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:4b,False,True,True,True,False,False,True,False,1324.5047620002879,1324.5047620002879,1324.5047620002879
llm,u129,close the window,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:4b,False,True,True,True,False,False,True,False,1325.071797999044,1325.071797999044,1325.071797999044
llm,u130,play some music,out_of_scope_or_negative,UNKNOWN,,UNKNOWN,,ollama:qwen3:4b,False,True,True,True,False,False,True,False,1314.217077999274,1314.217077999274,1314.217077999274
